"id","journal","pubYear","n_authors","auth_cat"
125591,"Advances in Social Work","2004",6,"4+"
125592,"Advances in Social Work","2004",1,"1"
125593,"Advances in Social Work","2004",2,"2"
125595,"Advances in Social Work","2004",1,"1"
125596,"Advances in Social Work","2004",2,"2"
125597,"Advances in Social Work","2004",1,"1"
125429,"Advances in Social Work","2005",1,"1"
125430,"Advances in Social Work","2005",2,"2"
125431,"Advances in Social Work","2005",1,"1"
125432,"Advances in Social Work","2005",2,"2"
125433,"Advances in Social Work","2005",1,"1"
125434,"Advances in Social Work","2005",1,"1"
125435,"Advances in Social Work","2005",1,"1"
125436,"Advances in Social Work","2005",1,"1"
125437,"Advances in Social Work","2005",3,"3"
125438,"Advances in Social Work","2005",1,"1"
125439,"Advances in Social Work","2005",1,"1"
125440,"Advances in Social Work","2005",1,"1"
125441,"Advances in Social Work","2005",2,"2"
125442,"Advances in Social Work","2005",1,"1"
125443,"Advances in Social Work","2005",1,"1"
125444,"Advances in Social Work","2005",1,"1"
125445,"Advances in Social Work","2005",1,"1"
125446,"Advances in Social Work","2005",2,"2"
125447,"Advances in Social Work","2005",1,"1"
125448,"Advances in Social Work","2005",1,"1"
125449,"Advances in Social Work","2005",2,"2"
125451,"Advances in Social Work","2005",3,"3"
125452,"Advances in Social Work","2005",1,"1"
125453,"Advances in Social Work","2005",4,"4+"
125454,"Advances in Social Work","2005",2,"2"
125455,"Advances in Social Work","2005",2,"2"
125456,"Advances in Social Work","2005",1,"1"
125350,"Advances in Social Work","2006",5,"4+"
125351,"Advances in Social Work","2006",1,"1"
125352,"Advances in Social Work","2006",2,"2"
125353,"Advances in Social Work","2006",2,"2"
125354,"Advances in Social Work","2006",4,"4+"
125355,"Advances in Social Work","2006",1,"1"
125356,"Advances in Social Work","2006",1,"1"
125357,"Advances in Social Work","2006",3,"3"
125358,"Advances in Social Work","2006",1,"1"
125359,"Advances in Social Work","2006",4,"4+"
125360,"Advances in Social Work","2006",1,"1"
125361,"Advances in Social Work","2006",3,"3"
125362,"Advances in Social Work","2006",2,"2"
125363,"Advances in Social Work","2006",1,"1"
125248,"Advances in Social Work","2007",1,"1"
125249,"Advances in Social Work","2007",1,"1"
125250,"Advances in Social Work","2007",2,"2"
125251,"Advances in Social Work","2007",2,"2"
125252,"Advances in Social Work","2007",9,"4+"
125253,"Advances in Social Work","2007",10,"4+"
125254,"Advances in Social Work","2007",1,"1"
125255,"Advances in Social Work","2007",1,"1"
125256,"Advances in Social Work","2007",1,"1"
125257,"Advances in Social Work","2007",1,"1"
125258,"Advances in Social Work","2007",1,"1"
125259,"Advances in Social Work","2007",1,"1"
125260,"Advances in Social Work","2007",1,"1"
125261,"Advances in Social Work","2007",1,"1"
125262,"Advances in Social Work","2007",1,"1"
125263,"Advances in Social Work","2007",2,"2"
125264,"Advances in Social Work","2007",1,"1"
125265,"Advances in Social Work","2007",4,"4+"
125266,"Advances in Social Work","2007",2,"2"
125267,"Advances in Social Work","2007",2,"2"
125268,"Advances in Social Work","2007",1,"1"
125269,"Advances in Social Work","2007",2,"2"
125270,"Advances in Social Work","2007",1,"1"
125271,"Advances in Social Work","2007",1,"1"
125272,"Advances in Social Work","2007",3,"3"
125147,"Advances in Social Work","2008",2,"2"
125148,"Advances in Social Work","2008",1,"1"
125149,"Advances in Social Work","2008",1,"1"
125150,"Advances in Social Work","2008",3,"3"
125151,"Advances in Social Work","2008",1,"1"
125152,"Advances in Social Work","2008",3,"3"
125153,"Advances in Social Work","2008",1,"1"
125154,"Advances in Social Work","2008",3,"3"
125155,"Advances in Social Work","2008",4,"4+"
125156,"Advances in Social Work","2008",1,"1"
125157,"Advances in Social Work","2008",2,"2"
125158,"Advances in Social Work","2008",4,"4+"
125159,"Advances in Social Work","2008",2,"2"
125160,"Advances in Social Work","2008",1,"1"
125008,"Advances in Social Work","2009",3,"3"
125009,"Advances in Social Work","2009",4,"4+"
125010,"Advances in Social Work","2009",2,"2"
125011,"Advances in Social Work","2009",1,"1"
125012,"Advances in Social Work","2009",1,"1"
125013,"Advances in Social Work","2009",2,"2"
125014,"Advances in Social Work","2009",1,"1"
125015,"Advances in Social Work","2009",2,"2"
125016,"Advances in Social Work","2009",1,"1"
125017,"Advances in Social Work","2009",1,"1"
125018,"Advances in Social Work","2009",3,"3"
125019,"Advances in Social Work","2009",3,"3"
125020,"Advances in Social Work","2009",3,"3"
125021,"Advances in Social Work","2009",3,"3"
124786,"Advances in Social Work","2010",3,"3"
124787,"Advances in Social Work","2010",2,"2"
124788,"Advances in Social Work","2010",2,"2"
124789,"Advances in Social Work","2010",2,"2"
124790,"Advances in Social Work","2010",4,"4+"
124791,"Advances in Social Work","2010",2,"2"
124821,"Advances in Social Work","2010",1,"1"
124822,"Advances in Social Work","2010",1,"1"
124823,"Advances in Social Work","2010",1,"1"
124824,"Advances in Social Work","2010",2,"2"
124825,"Advances in Social Work","2010",4,"4+"
124826,"Advances in Social Work","2010",2,"2"
124827,"Advances in Social Work","2010",2,"2"
124828,"Advances in Social Work","2010",2,"2"
124829,"Advances in Social Work","2010",4,"4+"
124830,"Advances in Social Work","2010",4,"4+"
124831,"Advances in Social Work","2010",3,"3"
124832,"Advances in Social Work","2010",1,"1"
124833,"Advances in Social Work","2010",2,"2"
126210,"Advances in Social Work","2011",4,"4+"
126211,"Advances in Social Work","2011",2,"2"
126212,"Advances in Social Work","2011",1,"1"
126213,"Advances in Social Work","2011",4,"4+"
126214,"Advances in Social Work","2011",3,"3"
126215,"Advances in Social Work","2011",3,"3"
126216,"Advances in Social Work","2011",2,"2"
126217,"Advances in Social Work","2011",3,"3"
126218,"Advances in Social Work","2011",3,"3"
126219,"Advances in Social Work","2011",3,"3"
126220,"Advances in Social Work","2011",3,"3"
126221,"Advances in Social Work","2011",2,"2"
126222,"Advances in Social Work","2011",1,"1"
126223,"Advances in Social Work","2011",1,"1"
126224,"Advances in Social Work","2011",6,"4+"
126225,"Advances in Social Work","2011",1,"1"
126282,"Advances in Social Work","2011",1,"1"
126283,"Advances in Social Work","2011",1,"1"
126284,"Advances in Social Work","2011",3,"3"
126285,"Advances in Social Work","2011",3,"3"
126286,"Advances in Social Work","2011",1,"1"
126287,"Advances in Social Work","2011",1,"1"
126288,"Advances in Social Work","2011",1,"1"
126289,"Advances in Social Work","2011",1,"1"
126290,"Advances in Social Work","2011",2,"2"
126010,"Advances in Social Work","2012",1,"1"
126011,"Advances in Social Work","2012",1,"1"
126012,"Advances in Social Work","2012",2,"2"
126013,"Advances in Social Work","2012",3,"3"
126014,"Advances in Social Work","2012",1,"1"
126015,"Advances in Social Work","2012",2,"2"
126016,"Advances in Social Work","2012",2,"2"
126017,"Advances in Social Work","2012",1,"1"
126018,"Advances in Social Work","2012",2,"2"
126033,"Advances in Social Work","2012",2,"2"
126034,"Advances in Social Work","2012",1,"1"
126035,"Advances in Social Work","2012",4,"4+"
126036,"Advances in Social Work","2012",2,"2"
126037,"Advances in Social Work","2012",4,"4+"
126038,"Advances in Social Work","2012",2,"2"
126039,"Advances in Social Work","2012",3,"3"
126040,"Advances in Social Work","2012",1,"1"
126041,"Advances in Social Work","2012",1,"1"
126042,"Advances in Social Work","2012",1,"1"
126043,"Advances in Social Work","2012",1,"1"
126044,"Advances in Social Work","2012",2,"2"
126045,"Advances in Social Work","2012",3,"3"
126046,"Advances in Social Work","2012",5,"4+"
126047,"Advances in Social Work","2012",1,"1"
126075,"Advances in Social Work","2012",3,"3"
126076,"Advances in Social Work","2012",1,"1"
126077,"Advances in Social Work","2012",1,"1"
126078,"Advances in Social Work","2012",4,"4+"
126079,"Advances in Social Work","2012",1,"1"
126080,"Advances in Social Work","2012",1,"1"
126081,"Advances in Social Work","2012",4,"4+"
126082,"Advances in Social Work","2012",3,"3"
126083,"Advances in Social Work","2012",1,"1"
126084,"Advances in Social Work","2012",3,"3"
126086,"Advances in Social Work","2012",5,"4+"
126087,"Advances in Social Work","2012",2,"2"
126088,"Advances in Social Work","2012",2,"2"
126089,"Advances in Social Work","2012",3,"3"
118355,"Affilia","1989",1,"1"
118356,"Affilia","1989",1,"1"
118357,"Affilia","1989",1,"1"
118358,"Affilia","1989",1,"1"
118359,"Affilia","1989",1,"1"
118360,"Affilia","1989",1,"1"
118361,"Affilia","1989",2,"2"
118362,"Affilia","1989",1,"1"
118363,"Affilia","1989",1,"1"
118364,"Affilia","1989",1,"1"
118365,"Affilia","1989",1,"1"
118366,"Affilia","1989",1,"1"
118367,"Affilia","1989",1,"1"
118368,"Affilia","1989",1,"1"
118369,"Affilia","1989",1,"1"
118370,"Affilia","1989",1,"1"
118371,"Affilia","1989",1,"1"
118372,"Affilia","1989",1,"1"
118373,"Affilia","1989",2,"2"
118374,"Affilia","1989",1,"1"
118375,"Affilia","1989",3,"3"
118376,"Affilia","1989",3,"3"
118377,"Affilia","1989",1,"1"
118379,"Affilia","1989",1,"1"
118380,"Affilia","1989",1,"1"
118381,"Affilia","1989",1,"1"
118382,"Affilia","1989",1,"1"
118383,"Affilia","1989",1,"1"
118384,"Affilia","1989",2,"2"
118385,"Affilia","1989",1,"1"
118388,"Affilia","1990",1,"1"
118389,"Affilia","1990",2,"2"
118390,"Affilia","1990",1,"1"
118391,"Affilia","1990",1,"1"
118392,"Affilia","1990",1,"1"
118393,"Affilia","1990",2,"2"
118394,"Affilia","1990",1,"1"
118396,"Affilia","1990",1,"1"
118397,"Affilia","1990",1,"1"
118398,"Affilia","1990",1,"1"
118399,"Affilia","1990",1,"1"
118400,"Affilia","1990",1,"1"
118401,"Affilia","1990",2,"2"
118402,"Affilia","1990",1,"1"
118403,"Affilia","1990",1,"1"
118406,"Affilia","1990",1,"1"
118407,"Affilia","1990",2,"2"
118408,"Affilia","1990",2,"2"
118409,"Affilia","1990",2,"2"
118410,"Affilia","1990",2,"2"
118411,"Affilia","1990",1,"1"
118413,"Affilia","1990",2,"2"
118414,"Affilia","1990",1,"1"
118415,"Affilia","1990",1,"1"
118416,"Affilia","1990",1,"1"
118417,"Affilia","1990",1,"1"
118418,"Affilia","1990",1,"1"
118419,"Affilia","1990",2,"2"
118422,"Affilia","1990",1,"1"
118423,"Affilia","1991",1,"1"
118424,"Affilia","1991",1,"1"
118425,"Affilia","1991",1,"1"
118426,"Affilia","1991",2,"2"
118427,"Affilia","1991",1,"1"
118428,"Affilia","1991",5,"4+"
118429,"Affilia","1991",1,"1"
118431,"Affilia","1991",1,"1"
118432,"Affilia","1991",1,"1"
118433,"Affilia","1991",1,"1"
118434,"Affilia","1991",1,"1"
118435,"Affilia","1991",1,"1"
118436,"Affilia","1991",1,"1"
118437,"Affilia","1991",1,"1"
118438,"Affilia","1991",1,"1"
118439,"Affilia","1991",1,"1"
118440,"Affilia","1991",2,"2"
118441,"Affilia","1991",1,"1"
118443,"Affilia","1991",1,"1"
118444,"Affilia","1991",1,"1"
118445,"Affilia","1991",1,"1"
118446,"Affilia","1991",1,"1"
118447,"Affilia","1991",1,"1"
118448,"Affilia","1991",1,"1"
118449,"Affilia","1991",2,"2"
118450,"Affilia","1991",1,"1"
118451,"Affilia","1991",1,"1"
118452,"Affilia","1991",1,"1"
118454,"Affilia","1991",1,"1"
118455,"Affilia","1991",1,"1"
118456,"Affilia","1991",1,"1"
118457,"Affilia","1991",1,"1"
118459,"Affilia","1991",1,"1"
118460,"Affilia","1991",1,"1"
118461,"Affilia","1991",1,"1"
118462,"Affilia","1991",1,"1"
118463,"Affilia","1991",1,"1"
118464,"Affilia","1991",1,"1"
118467,"Affilia","1991",1,"1"
118469,"Affilia","1992",1,"1"
118470,"Affilia","1992",3,"3"
118471,"Affilia","1992",3,"3"
118472,"Affilia","1992",2,"2"
118473,"Affilia","1992",1,"1"
118474,"Affilia","1992",1,"1"
118475,"Affilia","1992",1,"1"
118477,"Affilia","1992",1,"1"
118478,"Affilia","1992",1,"1"
118479,"Affilia","1992",1,"1"
118480,"Affilia","1992",1,"1"
118481,"Affilia","1992",1,"1"
118482,"Affilia","1992",2,"2"
118483,"Affilia","1992",1,"1"
118484,"Affilia","1992",1,"1"
118485,"Affilia","1992",2,"2"
118486,"Affilia","1992",3,"3"
118487,"Affilia","1992",1,"1"
118488,"Affilia","1992",1,"1"
118489,"Affilia","1992",1,"1"
118490,"Affilia","1992",1,"1"
118491,"Affilia","1992",1,"1"
118492,"Affilia","1992",1,"1"
118493,"Affilia","1992",1,"1"
118494,"Affilia","1992",2,"2"
118495,"Affilia","1992",1,"1"
118496,"Affilia","1992",1,"1"
118499,"Affilia","1992",1,"1"
118500,"Affilia","1992",1,"1"
118501,"Affilia","1992",2,"2"
118502,"Affilia","1992",2,"2"
118503,"Affilia","1992",1,"1"
118504,"Affilia","1992",2,"2"
118505,"Affilia","1992",1,"1"
118508,"Affilia","1993",1,"1"
118509,"Affilia","1993",3,"3"
118510,"Affilia","1993",4,"4+"
118511,"Affilia","1993",1,"1"
118512,"Affilia","1993",1,"1"
118514,"Affilia","1993",1,"1"
118515,"Affilia","1993",2,"2"
118516,"Affilia","1993",1,"1"
118518,"Affilia","1993",1,"1"
118519,"Affilia","1993",1,"1"
118521,"Affilia","1993",2,"2"
118522,"Affilia","1993",1,"1"
118523,"Affilia","1993",1,"1"
118524,"Affilia","1993",1,"1"
118525,"Affilia","1993",1,"1"
118526,"Affilia","1993",1,"1"
118527,"Affilia","1993",1,"1"
118528,"Affilia","1993",1,"1"
118529,"Affilia","1993",1,"1"
118530,"Affilia","1993",1,"1"
118531,"Affilia","1993",1,"1"
