"","articleID","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","pubMed","psycINFO"
"218",218,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,10,0,0,0,1,0,0,1,4,0,1
"219",219,5,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,NA,0,0,0,0,0,1,1,4,0,1
"220",220,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,10,0,0,0,0,0,0,0,4,0,1
"221",221,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,12,0,0,0,0,1,0,1,4,0,1
"222",222,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,6,0,0,0,1,0,0,1,4,0,1
"223",223,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,0,0,0,1,0,1,4,0,1
"224",224,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,NA,0,0,0,0,0,0,0,4,0,1
"225",225,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,12,0,0,0,0,0,0,0,4,0,1
"226",226,2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,14,0,0,0,0,0,0,0,4,0,1
"227",227,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,NA,0,0,0,0,0,0,0,4,0,1
"228",228,2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,NA,0,0,0,0,0,0,0,4,0,1
"229",229,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,10,0,0,0,0,0,0,0,4,0,1
"230",230,2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,NA,0,0,0,0,0,0,0,4,0,1
"231",231,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,6,0,0,0,0,0,0,0,4,0,1
"232",232,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,NA,0,0,0,0,0,0,0,4,0,1
"233",233,3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,16,0,0,0,0,0,0,0,4,0,1
"234",234,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,8,0,0,0,0,0,0,0,4,0,1
"235",235,3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,15,0,0,0,0,0,0,0,4,0,1
"236",236,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,9,0,0,0,0,0,0,0,4,0,1
"237",237,2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,5,0,0,0,0,0,0,0,4,0,1
"238",238,1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,8,0,0,0,0,0,0,0,4,0,1
"239",239,4,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,1,0,1,4,0,0
"240",240,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,2,0,0,0,2,3,0,0
"241",241,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,1,1,2,3,0,0
"242",242,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,1,1,2,3,0,0
"243",243,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,1,1,4,0,0
"244",244,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,1,0,0,0,0,1,4,0,0
"245",245,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"246",246,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"247",247,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,1,1,4,0,0
"248",248,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"249",249,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,1,0,1,4,0,0
"250",250,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,1,0,0,1,4,0,0
"251",251,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,1,0,0,0,1,4,0,0
"252",252,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"253",253,4,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,1,0,0,0,0,1,4,0,0
"254",254,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,1,0,1,4,0,0
"255",255,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,1,0,1,4,0,0
"256",256,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,1,0,0,0,1,4,0,0
"257",257,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"258",258,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"259",259,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,1,0,0,1,4,0,0
"260",260,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"261",261,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,1,0,0,0,1,4,0,0
"262",262,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,1,1,4,0,0
"263",263,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"264",264,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,1,0,1,4,0,0
"265",265,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"266",266,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"267",267,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"268",268,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,1,0,0,1,4,0,0
"269",269,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"270",270,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"271",271,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"272",272,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"273",273,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"274",274,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"275",275,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"276",276,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"277",277,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"278",278,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,NA,0,0,0,0,0,0,0,4,0,0
"279",279,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"280",280,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"281",281,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,NA,0,0,0,0,0,0,0,4,0,0
"282",282,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"283",283,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"284",284,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"285",285,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"286",286,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"287",287,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,NA,0,0,0,0,0,0,0,4,0,0
"288",288,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"289",289,4,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"290",290,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"291",291,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"292",292,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,NA,0,0,0,0,0,0,0,4,0,0
"293",293,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"294",294,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"295",295,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"296",296,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"297",297,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,NA,0,0,0,0,0,0,0,4,0,0
"298",298,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,33,0,0,0,0,0,1,1,4,0,1
"299",299,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,1,2,2,1,3,9,1,0,1
"300",300,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,0,0,0,0,0,4,0,1
"301",301,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,1,1,1,3,6,1,0,1
"302",302,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,0,2,0,2,4,2,0,1
"303",303,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,2,0,0,0,2,3,0,1
"304",304,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,1,0,0,0,1,1,3,3,0,1
"305",305,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,10,0,0,1,0,0,0,1,4,0,1
"306",306,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,19,0,0,0,1,1,0,2,3,0,1
"307",307,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,2,0,1,0,0,3,3,0,1
"308",308,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,0,0,0,0,1,1,2,3,0,1
"309",309,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,0,0,0,1,1,4,0,1
"310",310,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,1,1,1,2,2,7,1,0,1
"311",311,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,21,0,0,0,0,1,1,2,3,0,1
"312",312,6,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,9,0,0,1,0,3,0,4,2,0,1
"313",313,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,0,0,1,2,3,3,0,1
"314",314,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,1,1,0,0,2,3,0,1
"315",315,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,1,0,0,0,1,4,0,1
"316",316,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,2,0,1,1,4,2,0,1
"317",317,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,0,0,0,2,0,0,2,3,0,1
"318",318,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,15,0,0,0,2,2,0,4,2,0,1
"319",319,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,10,0,0,0,1,1,2,4,2,0,1
"320",320,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,1,2,1,4,2,6,16,1,0,1
"321",321,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,27,0,0,0,0,1,0,1,4,0,1
"322",322,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,0,1,0,0,1,4,0,1
"323",323,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,1,2,7,3,4,17,1,0,1
"324",324,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,0,3,0,1,1,5,2,0,1
"325",325,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,21,0,0,1,0,0,0,1,4,0,1
"326",326,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,12,0,0,0,1,2,0,3,3,0,1
"327",327,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,0,1,0,2,3,3,0,1
"328",328,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,15,1,0,2,2,0,1,6,1,0,1
"329",329,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,11,0,0,0,0,0,0,0,4,0,1
"330",330,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,22,0,1,1,1,1,0,4,2,0,1
"331",331,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,0,3,0,0,3,3,0,1
"332",332,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,2,0,1,0,3,3,0,1
"333",333,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,1,0,0,0,2,3,3,0,1
"334",334,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,0,2,1,1,4,2,0,1
"335",335,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,0,0,0,0,0,1,1,4,0,1
"336",336,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,1,2,0,1,4,2,0,1
"337",337,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,0,1,0,1,2,3,0,1
"338",338,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,0,0,0,0,0,4,0,1
"339",339,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,0,3,2,1,6,1,0,1
"340",340,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,1,1,1,5,8,1,0,1
"341",341,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,1,0,0,0,1,4,0,1
"342",342,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,1,0,2,0,3,3,0,1
"343",343,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,21,0,0,1,3,1,1,6,1,0,1
"344",344,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,NA,0,0,0,0,0,0,0,4,0,1
"345",345,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,0,1,2,0,2,5,2,0,1
"346",346,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,1,2,1,1,5,2,0,1
"347",347,7,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,24,0,1,2,1,1,0,5,2,0,1
"348",348,9,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,2,2,6,6,16,1,0,1
"349",349,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,12,0,0,0,2,1,1,4,2,0,1
"350",350,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,0,0,0,0,1,1,2,3,0,1
"351",351,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,15,0,0,2,1,2,1,6,1,0,1
"352",352,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,22,0,0,0,1,1,2,4,2,0,1
"353",353,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,0,0,0,0,0,4,0,1
"354",354,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,12,0,0,1,2,1,1,5,2,0,1
"355",355,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,0,0,0,2,0,2,3,0,1
"356",356,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,10,0,0,1,3,0,0,4,2,0,1
"357",357,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,1,0,4,1,7,13,1,0,1
"358",358,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,0,2,1,1,4,2,0,1
"359",359,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,0,1,4,1,0,6,1,0,1
"360",360,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,19,0,0,0,5,1,3,9,1,0,1
"361",361,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,18,0,0,0,2,3,1,6,1,0,1
"362",362,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,21,0,0,1,1,1,4,7,1,0,1
"363",363,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,14,0,4,2,3,3,1,13,1,0,1
"364",364,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,20,0,0,1,0,0,1,2,3,0,1
"365",365,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,16,0,0,1,0,0,0,1,4,0,1
"366",366,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,17,0,0,0,1,0,0,1,4,0,1
"367",367,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,2,2,5,3,1,13,1,0,1
"368",368,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,0,0,3,1,2,6,1,0,1
"369",369,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,1,0,1,0,1,3,3,0,1
"370",370,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,17,0,0,1,0,1,1,3,3,0,1
"371",371,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,1,3,3,2,5,14,1,0,1
"372",372,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,17,0,1,0,0,0,0,1,4,0,1
"373",373,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,17,0,1,2,3,0,2,8,1,0,1
"374",374,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,12,1,1,0,1,1,2,6,1,0,1
"375",375,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,10,0,2,3,4,1,0,10,1,0,1
"376",376,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,10,0,0,1,1,1,2,5,2,0,1
"377",377,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,1,2,3,1,0,7,1,0,1
"378",378,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,21,0,0,3,1,1,0,5,2,0,1
"379",379,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,21,0,1,3,1,0,1,6,1,0,1
"380",380,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,2,4,3,2,2,13,1,0,1
"381",381,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,17,0,0,2,0,1,2,5,2,0,1
"382",382,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,24,0,2,0,0,1,4,7,1,0,1
"383",383,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,10,0,0,0,2,1,0,3,3,0,1
"384",384,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,3,7,3,11,5,29,1,0,1
"385",385,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,2,3,5,7,4,21,1,0,1
"386",386,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,0,2,1,0,3,3,0,1
"387",387,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,2,3,0,3,2,10,1,0,1
"388",388,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,2,0,3,8,0,13,1,0,1
"389",389,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,0,1,0,1,0,2,3,0,1
"390",390,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,1,0,1,1,0,2,5,2,0,1
"391",391,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,14,0,0,0,1,1,0,2,3,0,1
"392",392,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,1,1,0,3,1,3,9,1,0,1
"393",393,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,0,0,1,2,3,6,1,0,1
"394",394,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,1,0,1,0,4,6,1,0,1
"395",395,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,21,0,0,2,1,0,1,4,2,0,1
"396",396,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,20,0,2,0,2,0,1,5,2,0,1
"397",397,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,21,0,0,2,6,8,3,19,1,0,1
"398",398,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,1,0,0,0,0,1,4,0,1
"399",399,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,13,0,0,3,2,3,1,9,1,0,1
"400",400,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,11,0,1,0,4,1,2,8,1,0,1
"401",401,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,0,3,3,8,6,20,1,0,1
"402",402,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,0,2,3,2,2,9,1,0,1
"403",403,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,1,0,0,3,4,2,0,1
"404",404,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,0,2,3,1,1,7,1,0,1
"405",405,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,12,0,1,1,1,4,2,9,1,0,1
"406",406,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,1,2,3,0,3,9,1,0,1
"407",407,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,20,1,0,4,0,2,0,7,1,0,1
"408",408,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,0,0,0,1,1,4,0,1
"409",409,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,1,2,1,0,4,2,0,1
"410",410,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,13,0,1,1,0,2,2,6,1,0,1
"411",411,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,0,0,0,0,1,1,4,0,1
"412",412,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,0,2,1,2,1,6,1,0,1
"413",413,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,1,5,6,6,5,23,1,0,1
"414",414,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,24,0,0,0,0,0,0,0,4,0,1
"415",415,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,0,0,0,0,0,4,0,1
"416",416,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,1,4,0,1,2,8,1,0,1
"417",417,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,20,0,0,0,0,2,2,4,2,0,1
"418",418,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,22,0,0,0,0,0,0,0,4,0,1
"419",419,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,0,1,2,2,0,5,2,0,1
"420",420,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,2,0,3,1,6,1,0,1
"421",421,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,1,2,4,4,1,12,1,0,1
"422",422,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,0,0,0,1,1,2,3,0,1
"423",423,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,1,2,1,4,0,8,1,0,1
"424",424,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,15,0,0,3,1,3,1,8,1,0,1
"425",425,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,17,0,1,1,1,0,0,3,3,0,1
"426",426,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,0,0,1,1,2,3,0,1
"427",427,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,18,0,0,0,0,0,0,0,4,0,1
"428",428,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,19,0,0,2,5,4,2,13,1,0,1
"429",429,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,16,0,0,1,1,3,0,5,2,0,1
