"articleID","title","authors","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","indexed_pubMed","indexed_psycINFO","indexed_SWA","years_active","cited","authors_factor","database_factor"
116,"Battered Women, Children, and the End of Abusive Relationships","Moe, Angela M.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,0,2,3,1,2,8,1,0,1,0,30,1,"1","1"
117,"Trying to Eat Healthy A Photovoice Study About Women's Access to Healthy Food in New York City","Valera, Pamela; Gallin, Jill; Schuk, Dawn; Davis, Nakisha",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,15,0,1,2,1,3,2,9,1,0,0,0,30,1,"4+","0"
118,"Perceived Caregiver Burden in India Implications for Social Services","Gupta, Rashmi; Rowe, Nancy; Pillai, Vijayan K.",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,11,1,1,2,2,1,2,9,1,0,1,1,30,1,"3","2"
119,"Understanding community-specific rape myths - Exploring student athlete culture","McMahon, Sarah",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,14,0,0,0,2,4,1,7,1,0,1,1,30,1,"1","2"
120,"Ending sex trafficking of children in Atlanta (Reprinted from The Link, vol 3, 2005)","Boxill, Nancy A.; Richardson, Deborah J.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,12,0,0,0,1,0,1,2,3,0,0,0,30,1,"2","0"
121,"Sin papeles - Undocumented Mexicanas in the rural United States","Hancock, Tina U.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,10,0,1,0,2,1,3,7,1,0,0,1,30,1,"1","1"
122,"Adolescent Latinas adaptive functioning and sense of well-being","Turner, Sandra G.; Kaplan, Carol P.; Badger, Lee W.",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,10,0,0,0,2,2,1,5,2,0,0,1,30,1,"3","1"
123,"Culturally competent feminist social work - Listening to diverse people","Gentlewarrior, Sabrina; Martin-Jearld, Anna; Skok, Alyson; Sweetser, Katelyn",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,13,0,0,2,1,1,1,5,2,0,1,1,30,1,"4+","2"
124,"Taking child abuse and mothering into account - Intersectional feminism as an alternative for the study of domestic violence","Damant, Dominique; Lapierre, Simon; Kouraga, Anne; Fortin, Andree; Hamelin-Brabant, Louise; Lavergne, Chantal; Lessard, Genevieve",7,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,1,1,3,0,2,7,1,0,1,0,30,1,"4+","1"
125,"Eugenics, Degenerate Girls, and social workers during the Progressive Era","Kennedy, Angie C.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,16,0,0,2,0,2,3,7,1,0,1,1,30,1,"1","2"
126,"Spiritual and religious abuse - Expanding what is known about domestic violence","Bent-Goodley, Tricia B.; Fowler, Dawnovise N.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,14,0,1,1,1,0,1,4,2,0,0,1,30,1,"2","1"
127,"Afghan women in exile and repatriation - Passive victims or social actors?","Ross-Sheriff, F",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,14,0,1,1,3,0,2,7,1,0,0,1,30,1,"1","1"
128,"Acculturation and the mental health of Latina women in the Women, Infant, and Children Program","Cordero, A; Kurz, B",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,13,0,0,2,1,0,2,5,2,0,0,1,30,1,"2","1"
129,"Survivors' opinions about mandatory reporting of domestic violence and sexual assault by medical professionals","Sullivan, CM; Hagen, LA",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,0,0,0,0,0,0,4,0,0,1,30,0,"2","1"
130,"Stillbirth - A sociopolitical issue","Cacciatore, Joanne; Bushfield, Suzanne",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,10,0,1,0,2,2,0,5,2,0,1,1,30,1,"2","2"
131,"Are girls really becoming more violent? A critical analysis","Luke, Katherine P.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,13,0,1,0,0,1,3,5,2,0,1,1,30,1,"1","2"
132,"The complexities of the religious response to domestic violence - Implications for faith-based initiatives","Pyles, Loretta",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,11,0,0,0,0,3,0,3,3,0,1,1,30,1,"1","2"
133,"Rape as a tactic of war - Social and psychological perspectives","Milillo, D",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,10,0,0,0,1,0,2,3,3,0,0,1,30,1,"1","1"
134,"On the battleground of women's bodies - Mass rape in Bosnia-Herzegovina","Snyder, CS; Gabbard, WJ; May, JD; Zulcic, N",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,12,0,0,0,2,1,4,7,1,0,0,1,30,1,"4+","1"
135,"Maggie Lena Walker and African American community development","Schiele, JH; Jackson, MS; Fairfax, CN",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,18,0,0,0,0,1,1,2,3,0,0,1,30,1,"3","1"
136,"Making Gender Visible Social Work Responses to Homelessness","Zufferey, Carole",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,12,0,0,1,1,0,1,3,3,0,1,1,30,1,"1","2"
137,"Gender differences in depression - A theoretical examination of power","Chonody, Jill M.; Siebert, Darcy Clay",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,0,1,0,2,1,4,2,0,1,1,30,1,"2","2"
138,"Lessons in resilience - Undocumented Mexican women in South Carolina","Campbell, Wendy Sellers",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,0,3,1,2,0,6,1,0,1,1,30,1,"1","2"
139,"A Black woman's journey into a predominately White academic world","Carter-Black, Jan",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,2,1,0,1,0,4,2,0,1,1,30,1,"1","2"
140,"Depression in African American women - Application of a psychosocial competence practice framework","Jones, Lani V.; Ford, Briggett",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,10,0,1,1,0,1,1,4,2,0,1,1,30,1,"2","2"
141,"Gender, distress, and coping in response to terrorism","Sever, Ilana; Somer, Eli; Ruvio, Ayalla; Soref, Erez",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,1,1,1,0,0,3,3,0,1,1,30,1,"4+","2"
142,"Young adolescent boys and dating violence - The beginning of patriarchal terrorism?","Prospero, Moises",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,10,0,0,1,2,1,0,4,2,0,1,0,30,1,"1","1"
143,"Romance narrative, feminine ideals, and developmental detours for young mothers","Kulkarni, Shanti",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,14,0,0,1,0,1,2,4,2,0,0,1,30,1,"1","1"
144,"Women and men with mental illnesses - Voicing different service needs","Scheyett, Anna M.; McCarthy, Enin",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,12,0,0,0,0,1,1,2,3,0,0,1,30,1,"2","1"
145,"Empowering the unfit mother - Increasing empathy, redefining the label","Smith, Nora A.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,10,0,0,0,1,0,1,2,3,0,0,1,30,1,"1","1"
146,"Our ideal girl Prescriptions of female adolescent sexuality in a feminist Mentorship program","Bay-Cheng, LY; Lewis, AE",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,13,0,0,2,1,0,1,4,2,0,0,1,30,1,"2","1"
147,"Women, abuse, and the welfare bureacracy","Laakso, JH; Drevdahl, DJ",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,13,0,2,1,0,0,0,3,3,0,0,1,30,1,"2","1"
148,"A narrative principle for feminist social work with survivors of male violence","Roche, SE; Wood, GG",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,11,0,0,0,0,0,4,4,2,0,0,1,30,1,"2","1"
149,"The era of meanness: Welfare reform and barriers to a college degree","Weikart, LA",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,18,0,0,1,0,2,1,4,2,0,0,1,30,1,"1","1"
150,"Progress for women faculty in social work academia","Di Palma, S",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,1,0,3,1,0,5,2,0,0,1,30,1,"1","1"
151,"Social Capital and Employment South Asian Women's Experiences","George, Usha; Chaze, Ferzana",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,12,0,0,0,0,2,1,3,3,0,1,1,30,1,"2","2"
152,"Responding to the Complex and Gendered Needs of Refugee Women","Deacon, Zermarie; Sullivan, Cris",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,1,0,0,2,0,3,3,0,1,0,30,1,"2","1"
153,"Fear, Trust, and Negotiating Safety HIV Risks for Black Female Defendants","Epperson, Matthew W.; Platais, Ingrida; Valera, Pamela; Barbieri, Raye; Gilbert, Louisa; El-Bassel, Nabila",6,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,15,0,1,1,2,0,0,4,2,1,1,0,30,1,"4+","2"
154,"My Ever Dear Social Work's Lesbian Foremothers-A Call for Scholarship","Fredriksen-Goldsen, Karen I.; Lindhorst, Taryn; Kemp, Susan P.; Walters, Karina L.",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,12,0,2,0,2,0,1,5,2,0,1,0,30,1,"4+","1"
155,"The Role of Sexual and Reproductive Rights in Social Work Practice","Alzate, Monica M.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,12,0,0,0,0,1,1,2,3,0,1,1,30,1,"1","2"
156,"Hispanic Immigrant Women Talk About Family Planning","Sable, Marjorie R.; Havig, Kirsten; Schwartz, Lisa R.; Shaw, Andrea",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,15,0,0,0,3,0,1,4,2,0,1,1,30,1,"4+","2"
157,"Fighting stigma - An adolescent mother takes action","Lewis, Carol M.; Scarborough, Megan; Rose, Charlie; Quirin, Katherine B.",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,5,0,0,1,1,0,1,3,3,0,1,0,30,1,"4+","1"
158,"Cyberspace and child abuse images - A feminist perspective","Harrison, Christine",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,15,0,0,0,0,0,2,2,3,0,0,1,30,1,"1","1"
159,"Pride, prejudice, the meaning of and a dose of shame public assistance","Gray, KA",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,17,0,0,0,1,0,0,1,4,0,0,0,30,1,"1","0"
160,"Combining caregiving and career: Experiences of social work faculty","Young, DS; Holley, LC",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,17,0,0,0,2,0,1,3,3,0,0,1,30,1,"2","1"
161,"Women, love, and intimacy gone wrong: Fire, wind, and ice","Fraser, H",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,11,0,0,1,1,0,1,3,3,0,0,1,30,1,"1","1"
162,"Battered women in shelters: Internal resources, well-being, and integration","Itzhaky, H; Ben Porat, A",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,13,0,0,0,0,0,1,1,4,0,0,1,30,1,"2","1"
163,"Spiritual Support and African American Breast Cancer Survivors","Roff, Lucinda Lee; Simon, Cassandra E.; Nelson-Gardell, Debra; Pleasants, Heather M.",4,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,15,0,0,1,1,1,1,4,2,0,1,0,30,1,"4+","1"
164,"Exploring Intersections of Identity With Native American Women Leaders","Barkdull, Carenlee",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,17,0,1,1,0,0,1,3,3,0,1,1,30,1,"1","2"
165,"You Can't Bite the Hand ... Domestic Violence and Human Rights","Morgaine, Karen",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,1,0,2,0,1,0,4,2,0,1,1,30,1,"1","2"
166,"Christianity and domestic violence - Feminist poststructuralist perspectives","Wendt, Sarah",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,12,0,0,1,0,2,0,3,3,0,1,1,30,1,"1","2"
167,"It's just that much harder - Multilayered hardship experiences of low-income mothers with disabilities","Parish, Susan L.; Magaha, Sandra; Cassiman, Shawn A.",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,15,1,1,0,0,2,0,4,2,0,1,1,30,1,"3","2"
168,"Desperate housewives - The case of chinese Si-Nais in Hong Kong","Ho, Petula Sik-Ying",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,16,1,2,0,0,0,0,3,3,0,1,1,30,1,"1","2"
169,"Reclaiming their lives and breaking free - An Afrocentric approach to recovery from prostitution","Valandra",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,14,0,0,0,0,0,0,0,4,0,1,1,30,0,"1","2"
170,"Virginia - A story of conflict in social work field education","Barlow, Constance A.; Phelan, Anne; Hurlock, Deborah; Sawa, Russell; Rogers, Gayla; Myrick, Flo",6,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,11,0,0,1,0,2,0,3,3,0,0,1,30,1,"4+","1"
171,"Gender and war - The effects of armed conflict on women's health and mental health","Jansen, GG",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,12,0,0,1,0,1,1,3,3,0,0,1,30,1,"1","1"
172,"Law enforcement versus battered women - The conflict over the Lautenberg Amendment","Adelman, M; Morgan, P",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,18,0,0,1,1,1,0,3,3,0,0,1,30,1,"2","1"
173,"The social construction of concealment among Chinese women in abusive marriages in Hong Kong","Yuen-Tsang, A; Sung, P",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,0,0,1,1,0,2,3,0,0,1,30,1,"2","1"
174,"Navigating mixed-theory programs: Lessons learned from a prostitution-diversion project","Wahab, S",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,19,0,0,0,0,0,1,1,4,0,0,1,30,1,"1","1"
175,"Moving Within the Spiral The Process of Surviving","Murphy, Sharon B.; Moynihan, Mary M.; Banyard, Victoria L.",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,0,1,0,1,0,2,3,0,1,1,30,1,"3","2"
176,"Assisted reproductive technologies - Changing conceptions of motherhood?","Hammons, Stacy A.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,0,0,2,0,1,3,3,0,1,1,30,1,"1","2"
177,"Substance use and abuse - Women's criminal reoffending in New Zealand","Taylor, Annabel",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,12,0,0,0,1,0,1,2,3,0,1,1,30,1,"1","2"
178,"Challenging the negative assumptions surrounding civil protection orders - A guide for advocates","Postmus, Judy L.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,10,0,0,1,1,0,0,2,3,0,1,1,30,1,"1","2"
179,"Women's ways of organizing - Strengths and struggles of women activists over time","Mizrahi, Terry",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,17,0,0,1,0,0,0,1,4,0,0,1,30,1,"1","1"
180,"Mothers' child caregiving and employment commitments and choices in the context of rural poverty","Reschke, Kathy L.; Walker, Susan K.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,14,0,0,0,0,0,2,2,3,0,0,1,30,1,"2","1"
181,"Remembering the women in Rwanda - When humans rely on the old concepts of war to resolve conflict","Logan, S",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,6,0,0,0,2,1,0,3,3,0,0,1,30,1,"1","1"
182,"Using feminist methods and restorative justice to interview capital offenders' family members","Beck, E; Britto, S",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,12,0,0,0,0,1,1,2,3,0,0,1,30,1,"2","1"
183,"Professionalizing social work at the national level - Women social work leaders, 1910-1982","Stotzer, RL; Tropman, JE",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,19,0,0,0,0,1,1,2,3,0,0,1,30,1,"2","1"
184,"Computer technology for the feminist classroom","Littlefield, MB; Roberson, KRC",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,17,0,0,0,1,0,0,1,4,0,0,1,30,1,"2","1"
185,"The Search for Wonder Woman An Autoethnography of Feminist Identity","Averett, Paige",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,9,0,0,0,1,0,0,1,4,0,1,1,30,1,"1","2"
186,"Lesbians Surviving Culture Relational-Cultural Theory Applied to Lesbian Connection","Russell, Amy",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,11,0,0,1,0,0,1,2,3,0,1,1,30,1,"1","2"
187,"Survivors of Stalking Their Voices and Lived Experiences","Cox, Linda; Speziale, Bette",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,14,1,0,0,1,0,0,2,3,0,1,1,30,1,"2","2"
188,"I Can't Cry and Run at the Same Time Women's Use of Distance Running","Leedy, Gail",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,14,0,0,0,1,1,0,2,3,0,1,1,30,1,"1","2"
189,"Words Are a Place to Stand Journals by Young Women in Kibera, Kenya","Swart, Elizabeth",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,12,1,0,0,0,1,0,2,3,0,1,1,30,1,"1","2"
190,"Doing justice - A typology of helping attitudes toward sexual groups","Hancock, Tina U.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,14,0,0,0,0,1,1,2,3,0,1,1,30,1,"1","2"
191,"Women's leisure as reproduction and resistance","Du, Jane",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,0,0,0,1,1,2,3,0,1,1,30,1,"1","2"
192,"Creating politicized spaces - Afghan immigrant women's stories of migration and displacement","Dossa, Parin",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,12,0,0,1,0,0,0,1,4,0,1,1,30,1,"1","2"
193,"Participatory research for rape survivor groups - A model for practice","Mason, Susan E.; Clemans, Shantih E.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,11,0,0,0,2,0,0,2,3,0,1,1,30,1,"2","2"
194,"Partner abuse and women's substance problems - From vulnerability to strength","Call, Christine R.; Nelsen, Judith C.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,13,0,0,0,1,0,0,1,4,0,1,1,30,1,"2","2"
195,"Without wages of benefits - Disconnected TANF recipients' struggles to achieve agency","Cleaveland, Carol",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,13,0,0,0,0,1,0,1,4,0,0,1,30,1,"1","1"
196,"Phases of growth for abused New Zealand women - A comparison with other studies","Giles, Janice; Curreen, Helen",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,14,0,0,0,0,0,0,0,4,0,1,1,30,0,"2","2"
197,"Women of the storm - Advocacy and organizing in post-Katrina New Orleans","Pyles, Loretta; Lewis, Judith S.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,6,0,0,2,0,0,0,2,3,0,0,1,30,1,"2","1"
198,"Surveillance and regulation - Control of women casino workers' bodies","Jones, Jill B.; Chandler, Susan",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,13,0,0,0,0,0,0,0,4,0,0,1,30,0,"2","1"
199,"Money in the private chamber - Strategies for retirement planning among Hong Kong Chinese women","Ho, Petula Sik Ying",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2007,15,0,1,0,0,0,0,1,4,0,0,1,30,1,"1","1"
200,"Chicks aren't chickens: Women, poverty, and marriage in an orthodoxy of conservatism","Fram, Maryah Stella; Miller-Cribbs, Julie; Farber, Naomi",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,16,0,1,0,1,0,0,2,3,0,0,1,30,1,"3","1"
201,"Changing my mind - An encounter with Jane Addams","Knight, LW",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2006,6,0,0,1,1,0,0,2,3,0,0,1,30,1,"1","1"
202,"In the shadow of race: Immigrant status and mental health","Kurz, B; Malcolm, B; Cournoyer, D",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,14,0,0,0,0,0,1,1,4,0,0,1,30,1,"3","1"
203,"Lady boards of managers: Subjugated legacies of governance and administration","Netting, FE; O'Connor, MK",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,17,0,0,0,0,1,1,2,3,0,0,1,30,1,"2","1"
204,"Disease and delinquency know no color: Syphilis and African American female delinquency","Brice, TS",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,0,0,1,0,0,1,4,0,0,1,30,1,"1","1"
205,"We are more than jailbirds: An arts program for incarcerated young women","Lazzari, MM; Amundson, KA; Jackson, RL",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,17,0,0,0,0,0,0,0,4,0,0,1,30,0,"3","1"
206,"Savings experiences past and present: narratives from low-income African American women","Shobe, MA; Christy-McMullin, K",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,0,0,0,0,1,1,4,0,0,1,30,1,"2","1"
207,"Reexamining what we think we know: A lesson learned from tamil refugees","Weaver, HN",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,8,0,0,0,0,0,0,0,4,0,0,1,30,0,"1","1"
208,"Reading a poor woman's life: Issues and dilemmas","Krumer-Nevo, M",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2005,16,0,1,0,0,0,0,1,4,0,0,1,30,1,"1","1"
209,"From the Streets to Institutions Female Adolescent Drug Sellers' Perceptions of Their Power","Aguilar, Jemel P.; Jackson, Anna K.",2,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,0,0,0,0,1,1,4,0,1,1,30,1,"2","2"
210,"Developing a Standpoint Practice Method With Cases Authority, Subjectivity, Reflection","Sosulski, Marya R.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,18,0,1,0,0,0,0,1,4,0,1,0,30,1,"1","1"
211,"Shamanism and Its Emancipatory Power for Korean Women","Lee, Jonghyun",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,0,0,0,0,1,1,4,0,1,1,30,1,"1","2"
212,"Gender Variation in Partner Abuse Findings From a Conservative Christian Denomination","Drumm, Rene D.; Popescu, Marciana; Riggs, Matt L.",3,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2009,13,0,0,0,0,0,0,0,4,0,1,1,30,0,"3","2"
213,"Criminal rewards - The impact of parent alienation syndrome on families","Brown, Andrae L.",1,0,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,9,0,0,0,0,1,0,1,4,0,1,1,30,1,"1","2"
214,"Activist formation in the neoliberal era - A journey with multiple dimensions","Curry-Stevens, Ann; Lee, Christine; Datta, Julie; Hill, Emily; Edwards, Virginia",5,1,"AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK",8,2008,9,0,0,0,0,0,1,1,4,0,0,1,30,1,"4+","1"
