"","articleID","n_authors","coauthored","journal","hindex","pub_year","year1","year2","year3","year4","year5","total_cites","quartile"
"246",246,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"247",247,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,1,1,4
"248",248,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"249",249,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,1,0,1,4
"250",250,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,1,0,0,1,4
"251",251,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,1,0,0,0,1,4
"252",252,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"253",253,4,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,1,0,0,0,0,1,4
"254",254,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,1,0,1,4
"255",255,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,1,0,1,4
"256",256,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,1,0,0,0,1,4
"257",257,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"258",258,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"259",259,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,1,0,0,1,4
"260",260,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"261",261,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,1,0,0,0,1,4
"262",262,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,1,1,4
"263",263,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"264",264,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,1,0,1,4
"265",265,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"266",266,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"267",267,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"268",268,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,1,0,0,1,4
"269",269,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"270",270,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"271",271,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"272",272,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"273",273,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"274",274,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"275",275,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"276",276,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"277",277,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"278",278,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2009,0,0,0,0,0,0,4
"279",279,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"280",280,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"281",281,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2008,0,0,0,0,0,0,4
"282",282,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"283",283,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"284",284,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"285",285,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"286",286,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"287",287,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2007,0,0,0,0,0,0,4
"288",288,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"289",289,4,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"290",290,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"291",291,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"292",292,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2006,0,0,0,0,0,0,4
"293",293,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"294",294,3,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"295",295,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"296",296,1,0,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"297",297,2,1,"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT",2,2005,0,0,0,0,0,0,4
"298",298,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,1,1,4
"299",299,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,2,2,1,3,9,1
"300",300,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,0,0,4
"301",301,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,1,1,3,6,1
"302",302,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,0,2,4,2
"303",303,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,0,0,0,2,3
"304",304,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,1,2,3
"305",305,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,0,1,4
"306",306,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,1,0,2,3
"307",307,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,2,0,1,0,0,3,2
"308",308,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,1,2,3
"309",309,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,1,1,4
"310",310,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,1,1,2,2,7,1
"311",311,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,1,2,3
"312",312,6,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,3,0,4,2
"313",313,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,2,3,2
"314",314,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,1,0,0,2,3
"315",315,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,0,1,4
"316",316,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,0,1,1,4,2
"317",317,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,0,0,2,3
"318",318,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,2,0,4,2
"319",319,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,1,2,4,2
"320",320,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,2,1,4,2,6,15,1
"321",321,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,0,1,4
"322",322,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,0,0,1,4
"323",323,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,2,7,3,4,17,1
"324",324,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,3,0,1,1,5,2
"325",325,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,0,1,4
"326",326,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,2,0,3,2
"327",327,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,0,2,3,2
"328",328,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,2,0,1,5,2
"329",329,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,0,0,4
"330",330,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,1,1,1,0,4,2
"331",331,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,3,0,0,3,2
"332",332,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,0,1,0,3,2
"333",333,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,0,0,0,2,3,2
"334",334,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,1,1,4,2
"335",335,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,1,1,4
"336",336,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,2,0,1,4,2
"337",337,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,0,1,2,3
"338",338,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,0,0,4
"339",339,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,3,2,1,6,1
"340",340,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,1,1,5,8,1
"341",341,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,0,1,4
"342",342,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,2,0,3,2
"343",343,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,3,1,1,6,1
"344",344,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,0,0,4
"345",345,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,2,0,2,5,2
"346",346,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,2,1,1,5,2
"347",347,7,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,2,1,1,0,5,2
"348",348,9,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,2,6,6,16,1
"349",349,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,1,1,4,2
"350",350,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,1,1,2,3
"351",351,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,2,1,2,1,6,1
"352",352,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,1,2,4,2
"353",353,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,0,0,0,4
"354",354,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,2,1,1,5,2
"355",355,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,0,2,0,2,3
"356",356,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,3,0,0,4,2
"357",357,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,1,0,4,1,7,13,1
"358",358,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,1,1,4,2
"359",359,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,4,1,0,6,1
"360",360,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,5,1,3,9,1
"361",361,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,2,3,1,6,1
"362",362,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,1,1,4,7,1
"363",363,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,4,2,3,3,1,13,1
"364",364,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,1,2,3
"365",365,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,1,0,0,0,1,4
"366",366,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2005,0,0,1,0,0,1,4
"367",367,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,2,5,3,1,13,1
"368",368,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,3,1,2,6,1
"369",369,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,1,0,1,3,2
"370",370,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,0,1,1,3,2
"371",371,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,3,3,2,5,14,1
"372",372,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,0,0,0,1,4
"373",373,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,2,3,0,2,8,1
"374",374,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,1,1,2,5,2
"375",375,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,3,4,1,0,10,1
"376",376,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,1,1,2,5,2
"377",377,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,2,3,1,0,7,1
"378",378,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,3,1,1,0,5,2
"379",379,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,3,1,0,1,6,1
"380",380,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,4,3,2,2,13,1
"381",381,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,0,1,2,5,2
"382",382,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,0,0,1,4,7,1
"383",383,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,2,1,0,3,2
"384",384,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,3,7,3,11,5,29,1
"385",385,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,3,5,7,4,21,1
"386",386,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,2,1,0,3,2
"387",387,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,3,0,3,2,10,1
"388",388,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,0,3,8,0,13,1
"389",389,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,0,1,0,2,3
"390",390,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,1,0,2,4,2
"391",391,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,1,1,0,2,3
"392",392,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,3,1,3,8,1
"393",393,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,1,2,3,6,1
"394",394,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,1,0,4,6,1
"395",395,5,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,1,0,1,4,2
"396",396,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,0,2,0,1,5,2
"397",397,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,6,8,3,19,1
"398",398,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,0,0,0,1,4
"399",399,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,3,2,3,1,9,1
"400",400,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,0,4,1,2,8,1
"401",401,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,3,3,8,6,20,1
"402",402,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,3,2,2,9,1
"403",403,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,0,0,3,4,2
"404",404,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,3,1,1,7,1
"405",405,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,1,1,4,2,9,1
"406",406,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,2,3,0,3,9,1
"407",407,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,4,0,2,0,6,1
"408",408,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,1,1,4
"409",409,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,2,1,0,4,2
"410",410,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,1,0,2,2,6,1
"411",411,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,1,1,4
"412",412,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,1,2,1,6,1
"413",413,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,5,6,6,5,23,1
"414",414,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,0,0,4
"415",415,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,0,0,4
"416",416,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,4,0,1,2,8,1
"417",417,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,2,2,4,2
"418",418,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,0,0,4
"419",419,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,2,2,0,5,2
"420",420,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,0,3,1,6,1
"421",421,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,2,4,4,1,12,1
"422",422,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,1,1,2,3
"423",423,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,2,1,4,0,8,1
"424",424,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,3,1,3,1,8,1
"425",425,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,1,1,1,0,0,3,2
"426",426,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,1,1,2,3
"427",427,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,0,0,4
"428",428,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,5,4,2,13,1
"429",429,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,1,3,0,5,2
"430",430,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,3,2,0,1,6,1
"431",431,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,0,1,1,4
"432",432,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,2,3,3,2,10,1
"433",433,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,2,1,3,3,2,11,1
"434",434,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,1,5,3,5,14,1
"435",435,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2006,0,0,0,3,0,3,2
"436",436,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,0,0,1,3,2
"437",437,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,0,0,4
"438",438,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,3,2,5,2
"439",439,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,0,2,3,2
"440",440,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,9,2,2,8,22,1
"441",441,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,4,0,2,6,1
"442",442,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,3,7,9,8,4,31,1
"443",443,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,3,2,2,8,1
"444",444,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,2,3,5,3,3,16,1
"445",445,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,2,0,2,1,6,1
"446",446,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,1,0,2,3
"447",447,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,1,0,2,3
"448",448,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,2,4,5,7,19,1
"449",449,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,3,3,2,0,1,9,1
"450",450,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,0,4,1,7,1
"451",451,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,0,2,0,4,2
"452",452,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,1,1,3,6,1
"453",453,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,3,7,18,11,9,48,1
"454",454,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,3,5,5,7,3,23,1
"455",455,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,3,0,1,4,2
"456",456,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,1,1,5,2
"457",457,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,2,0,0,4,1,7,1
"458",458,6,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,2,0,2,3
"459",459,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,1,3,2,0,7,1
"460",460,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,3,2,2,8,1
"461",461,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,1,0,4,2
"462",462,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,0,0,1,4
"463",463,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,1,2,6,1
"464",464,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,1,0,1,4
"465",465,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,3,4,4,4,16,1
"466",466,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,2,0,0,4,2
"467",467,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,1,1,0,3,2
"468",468,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,4,4,2,1,11,1
"469",469,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,1,0,2,3,2
"470",470,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,0,0,4
"471",471,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,4,1,5,10,1
"472",472,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,1,2,1,6,1
"473",473,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,1,3,5,1,11,1
"474",474,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,1,3,7,1
"475",475,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,3,0,0,4,2
"476",476,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,1,0,2,3
"477",477,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,1,1,2,3
"478",478,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,0,0,4
"479",479,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,3,6,1,2,12,1
"480",480,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,1,0,1,4
"481",481,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,3,1,0,5,2
"482",482,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,2,1,1,1,5,2
"483",483,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,1,3,7,1
"484",484,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,1,1,0,2,3
"485",485,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,0,0,4
"486",486,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,2,2,0,5,2
"487",487,2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,1,1,0,2,3
"488",488,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,1,1,4
"489",489,6,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,4,2,3,3,12,1
"490",490,3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,0,0,0,4
"491",491,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,5,6,5,6,22,1
"492",492,4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,1,1,2,2,3,9,1
"493",493,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,2,5,6,3,1,17,1
"494",494,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,3,1,1,3,8,1
"495",495,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,0,1,0,1,4
"496",496,1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,1,0,2,2,5,2
"497",497,6,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2007,0,0,2,1,0,3,2
