"","articleID","Title","short.title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"63",63,"Reprofessionalizing child welfare services: An evaluation of a Title IVE training program","reprofessionalizingchildwelfareservicesanevaluationofatitleivetrainingprogram","Jones, LP; Okamura, A","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2000","2000","10","5","","","","607","621","","","","","27","1.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,3,6,1,1,5,1,0,0
"64",64,"THE EFFECTIVENESS OF BRIEF COUNSELING-SERVICES FOR BATTERED WOMEN","theeffectivenessofbriefcounselingservicesforbatteredwomen","MANCOSKE, RJ; STANDIFER, D; CAULEY, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1994","1994","4","1","","","","53","63","","10.1177/104973159400400105","","","27","1.29",0,0,0,0,0,0,2,1,1,2,2,0,2,3,4,0,1,2,1,3,1,1,0,0,1,0
"65",65,"Characteristics of the safe at home instrument for assessing readiness to change intimate partner violence","characteristicsofthesafeathomeinstrumentforassessingreadinesstochangeintimatepartnerviolence","Begun, AL; Murphy, C; Bolt, D; Weinstein, B; Strodthoff, T; Short, L; Shelley, G","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2003","2003","13","1","","","","80","107","","10.1177/1049731502238758","","","26","2.17",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,8,1,1,1,1,5,1,0
"66",66,"Strategies for Improving Fidelity in the National Evidence-Based Practices Project","strategiesforimprovingfidelityinthenationalevidencebasedpracticesproject","Bond, Gary R.; Drake, Robert E.; McHugo, Gregory J.; Rapp, Charles A.; Whitley, Rob","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2009","2009","19","5","","","","569","581","","10.1177/1049731509335531","","","25","4.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,5,8,0
"67",67,"Effectiveness of secondary pregnancy prevention programs: A meta-analysis","effectivenessofsecondarypregnancypreventionprogramsametaanalysis","Corcoran, Jacqueline; Pillai, Vijayan K.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2007","2007","17","1","","","","5","18","","10.1177/1049731506291583","","","25","3.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,7,2,3,0
"68",68,"A Randomized evaluation of multidimensional treatment foster care: Effects on school attendance and homework completion in juvenile justice girls","arandomizedevaluationofmultidimensionaltreatmentfostercareeffectsonschoolattendanceandhomeworkcompletioninjuvenilejusticegirls","Leve, Leslie D.; Chamberlain, Patricia","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2007","2007","17","6","","","","657","663","","10.1177/1049731506293971","","","24","3.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,4,3,0
"69",69,"Evaluating the effects of comprehensive substance abuse intervention on successful reunification","evaluatingtheeffectsofcomprehensivesubstanceabuseinterventiononsuccessfulreunification","Brook, Jody; McDonald, Thomas P.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2007","2007","17","6","","","","664","673","","10.1177/1049731507300148","","","24","3.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,4,4,0
"70",70,"Quality in qualitative evaluation: Issues and possible answers","qualityinqualitativeevaluationissuesandpossibleanswers","Anastas, JW","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2004","2004","14","1","","","","57","65","","10.1177/1049731503257870","","","24","2.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,4,1,5,1,0
"71",71,"Validation of the interpersonal reactivity index in a Chinese context","validationoftheinterpersonalreactivityindexinachinesecontext","Siu, AMH; Shek, DTL","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2005","2005","15","2","","","","118","126","","10.1177/1049731504270384","","","23","2.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,4,4,3,0
"72",72,"Evaluating a psychoeducational sexual assault prevention program incorporating theatrical presentation, peer education, and social work","evaluatingapsychoeducationalsexualassaultpreventionprogramincorporatingtheatricalpresentationpeereducationandsocialwork","Black, B; Weisz, A; Coats, S; Patterson, D","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2000","2000","10","5","","","","589","606","","","","","23","1.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,1,1,2,3,2,2,1,0
"73",73,"Psychosocial treatments for battered women: A review of empirical research","psychosocialtreatmentsforbatteredwomenareviewofempiricalresearch","Abel, EM","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2000","2000","10","1","","","","55","77","","","","","23","1.53",0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,2,2,3,2,3,0,1,1,0
"74",74,"Cancer support groups: Client outcome and the context of group process","cancersupportgroupsclientoutcomeandthecontextofgroupprocess","Magen, RH; Glajchen, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 1999","1999","9","5","","","","541","554","","","","","23","1.44",0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,2,3,2,2,3,1,0,1,0,0
"75",75,"The Chinese version of the self-report family inventory: Does culture make a difference?","thechineseversionoftheselfreportfamilyinventorydoesculturemakeadifference","Shek, DTL","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 1998","1998","8","3","","","","315","329","","10.1177/104973159800800305","","","23","1.35",0,0,0,0,0,0,0,0,1,2,0,5,4,1,0,2,0,0,1,1,1,0,2,1,2,0
"76",76,"Comprehensive assessment in social work practice: The Multi-Problem Screening Inventory","comprehensiveassessmentinsocialworkpracticethemultiproblemscreeninginventory","Hudson, WW; McMurtry, SL","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1997","1997","7","1","","","","79","98","","","","","23","1.28",0,0,0,0,0,0,0,0,2,0,1,4,4,4,1,3,1,0,0,0,1,2,0,0,0,0
"77",77,"An experimental study of brief unilateral intervention for the partners of heavy drinkers","anexperimentalstudyofbriefunilateralinterventionforthepartnersofheavydrinkers","Barber, JG; Gilbertson, R","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1996","1996","6","3","","","","325","336","","10.1177/104973159600600304","","","23","1.21",0,0,0,0,0,0,0,1,2,2,2,1,0,1,3,3,1,0,1,2,2,0,1,1,0,0
"78",78,"An assessment of the predictive validity of impact factor scores: Implications for academic employment decisions in social work","anassessmentofthepredictivevalidityofimpactfactorscoresimplicationsforacademicemploymentdecisionsinsocialwork","Holden, Gary; Rosenberg, Gary; Barker, Kathleen; Onghena, Patrick","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2006","2006","16","6","","","","613","624","","10.1177/1049731506292570","","","22","2.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,3,0,2,0
"79",79,"Therapeutic interventions for foster children: A systematic research synthesis","therapeuticinterventionsforfosterchildrenasystematicresearchsynthesis","Craven, PA; Lee, RE","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2006","2006","16","3","","","","287","304","","10.1177/1049731505284863","","","22","2.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,0,2,3,4,0
"80",80,"Feasibility of providing culturally relevant, brief interpersonal psychotherapy for antenatal depression in an obstetrics clinic: A pilot study","feasibilityofprovidingculturallyrelevantbriefinterpersonalpsychotherapyforantenataldepressioninanobstetricsclinicapilotstudy","Grote, NK; Bledsoe, SE; Swartz, HA; Frank, E","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2004","2004","14","6","","","","397","407","","10.1177/1049731504265835","Conference on Difficult-to-Treat Depression","APR 21-22, 2002","22","2.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,1,3,3,4,0
"81",81,"Evaluating the effects of a virtual environment (STARBRIGHT World) with hospitalized children","evaluatingtheeffectsofavirtualenvironmentstarbrightworldwithhospitalizedchildren","Holden, G; Bearison, DJ; Rode, DC; Rosenberg, G; Fishman, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 1999","1999","9","3","","","","365","382","","","","","22","1.38",0,0,0,0,0,0,0,0,1,0,2,2,3,2,0,1,3,0,2,2,0,1,0,1,2,0
"82",82,"COMBINING CLUSTER AND DISCRIMINANT-ANALYSIS TO DEVELOP A SOCIAL BOND TYPOLOGY OF RUNAWAY YOUTH","combiningclusteranddiscriminantanalysistodevelopasocialbondtypologyofrunawayyouth","CHERRY, A","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1993","1993","3","2","","","","175","190","","10.1177/104973159300300204","","","22","1.00",0,0,0,0,0,1,2,1,3,3,2,2,1,2,2,0,0,0,0,0,0,1,1,1,0,0
"83",83,"THE ASSOCIATION BETWEEN CLIENT AND THERAPIST INTERPERSONAL PROCESSES AND OUTCOMES IN PSYCHODYNAMIC PSYCHOTHERAPY","theassociationbetweenclientandtherapistinterpersonalprocessesandoutcomesinpsychodynamicpsychotherapy","COADY, NF","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1991","1991","1","2","","","","122","138","","10.1177/104973159100100202","","","22","0.92",0,0,0,0,1,0,1,2,0,1,1,1,0,0,1,2,2,2,0,3,0,1,2,2,0,0
"84",84,"Effectiveness of Parent-Child Interaction Therapy (PCIT) Among Chinese Families","effectivenessofparentchildinteractiontherapypcitamongchinesefamilies","Leung, Cynthia; Tsang, Sandra; Heung, Kitty; Yiu, Ivan","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2009","2009","19","3","","","","304","313","","10.1177/1049731508321713","","","21","3.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,4,5,0
"85",85,"Comparing relaxation training and cognitive-behavioral group therapy for women with breast cancer","comparingrelaxationtrainingandcognitivebehavioralgrouptherapyforwomenwithbreastcancer","Cohen, Miri; Fried, Georgeta","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2007","2007","17","3","","","","313","323","","10.1177/1049731506293741","","","21","2.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,2,5,1,2,0
"86",86,"Is the client-worker relationship associated with better outcomes in mandated child abuse cases?","istheclientworkerrelationshipassociatedwithbetteroutcomesinmandatedchildabusecases","Lee, CD; Ayon, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2004","2004","14","5","","","","351","357","","10.1177/1049731504265833","","","21","1.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,2,6,3,3,0
"87",87,"A comparison of using the Internet versus lectures to teach social work history","acomparisonofusingtheinternetversuslecturestoteachsocialworkhistory","Faux, TL; Black-Hughes, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2000","2000","10","4","","","","454","466","","","2nd Annual Information Technologies for Social Work Education and Practice Conference","1998","21","1.40",0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,5,1,3,2,0,2,0,1,0,0
"88",88,"A report on progress in the development of research resources in social work","areportonprogressinthedevelopmentofresearchresourcesinsocialwork","Austin, DM","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 1999","1999","9","6","","","","673","707","","","","","21","1.31",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2,8,2,1,0,0,1,1,0
"89",89,"Promoting Evidence-based Practice Models and Mechanisms From Cross-Sector Review","promotingevidencebasedpracticemodelsandmechanismsfromcrosssectorreview","Nutley, Sandra; Walter, Isabel; Davies, Huw T. O.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2009","2009","19","5","","","","552","559","","10.1177/1049731509335496","Stockholm Conference on Implementation and Translational Research","OCT 14-16, 2007","20","3.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,5,0
"90",90,"Preparing Social Work Practitioners to Use Evidence-Based Practice A Comparison of Experiences From an Implementation Project","preparingsocialworkpractitionerstouseevidencebasedpracticeacomparisonofexperiencesfromanimplementationproject","Manuel, Jennifer I.; Mullen, Edward J.; Fang, Lin; Bellamy, Jennifer L.; Bledsoe, Sarah E.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2009","2009","19","5","","","","613","627","","10.1177/1049731509335547","","","20","3.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,0
"91",91,"The compassion fatigue scale: Its use with social workers following urban disaster","thecompassionfatiguescaleitsusewithsocialworkersfollowingurbandisaster","Adams, Richard E.; Figley, Charles R.; Boscarino, Joseph A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2008","2008","18","3","","","","238","250","","10.1177/1049731507310190","","","20","2.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,2,5,0
"92",92,"Special Issue: Research on Social Work - Practice in Chinese Communities - Foreword","specialissueresearchonsocialworkpracticeinchinesecommunitiesforeword","Shek, DTL","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2002","2002","12","4","","","","485","489","","10.1177/1049731502012004001","","","20","1.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,2,1,0,0,0,0
"93",93,"The Carolina child checklist of risk and protective factors for aggression","thecarolinachildchecklistofriskandprotectivefactorsforaggression","Macgowan, MJ; Nash, JK; Fraser, MW","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2002","2002","12","2","","","","253","276","","","","","20","1.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,3,3,2,1,3,0
"94",94,"Scholarly achievements of the Social Work editorial board and consulting editors: A commentary","scholarlyachievementsofthesocialworkeditorialboardandconsultingeditorsacommentary","Pardeck, JT; Meinert, RG","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1999","1999","9","1","","","","86","91","","","","","20","1.25",0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,3,1,0,1,1,1,0,0,0,0,0
"95",95,"EVALUATING SOCIAL-WORK EFFECTIVENESS","evaluatingsocialworkeffectiveness","CHEETHAM, J","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1992","1992","2","3","","","","265","287","","","","","20","0.87",0,0,2,1,3,1,1,3,1,0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
"96",96,"GUIDELINES FOR EVALUATING OUTCOME STUDIES ON SOCIAL-WORK-PRACTICE","guidelinesforevaluatingoutcomestudiesonsocialworkpractice","THYER, BA","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1991","1991","1","1","","","","76","91","","10.1177/104973159100100105","","","20","0.83",0,1,1,1,5,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0
"97",97,"Cultural Exchange and the Implementation of Evidence-Based Practices Two Case Studies","culturalexchangeandtheimplementationofevidencebasedpracticestwocasestudies","Palinkas, Lawrence A.; Aarons, Gregory A.; Chorpita, Bruce F.; Hoagwood, Kimberly; Landsverk, John; Weisz, John R.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2009","2009","19","5","","","","602","612","","10.1177/1049731509335529","","","19","3.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,7,1,0
"98",98,"The quest for evidence-based practice? We are all positivists!","thequestforevidencebasedpracticeweareallpositivists","Thyer, Bruce A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2008","2008","18","4","","","","339","345","","10.1177/1049731507313998","International Conference on What Works - Modernizing the Knowledge Base of Social Work","NOV 10-12, 2005","19","2.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,2,2,0
"99",99,"Operationalizing evidence-based practice: The development of an institute for evidence-based social work","operationalizingevidencebasedpracticethedevelopmentofaninstituteforevidencebasedsocialwork","Regehr, Cheryl; Stern, Susan; Shlonsky, Aron","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2007","2007","17","3","","","","408","416","","10.1177/1049731506293561","","","19","2.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,2,0,3,0
"100",100,"Changing heterosexuals' attitudes toward homosexuals: A systematic review of the empirical literature","changingheterosexualsattitudestowardhomosexualsasystematicreviewoftheempiricalliterature","Tucker, EW; Potocky-Tripodi, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2006","2006","16","2","","","","176","190","","10.1177/1049731505281385","","","19","2.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,6,1,0
"101",101,"Meta-analysis of interventions with co-occurring disorders of severe mental illness and substance abuse: Implications for social work practice","metaanalysisofinterventionswithcooccurringdisordersofseverementalillnessandsubstanceabuseimplicationsforsocialworkpractice","Dumaine, ML","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2003","2003","13","2","","","","142","165","","10.1177/1049731502250403","","","19","1.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,5,2,2,1,0,2,0
"102",102,"Couples who care: The effectiveness of a psychoeducational group intervention for HIV serodiscordant couples","coupleswhocaretheeffectivenessofapsychoeducationalgroupinterventionforhivserodiscordantcouples","Pomeroy, EC; Green, DL; Van Laningham, L","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2002","2002","12","2","","","","238","252","","","","","19","1.46",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,2,0,2,3,3,0,2,0
"103",103,"Group work intervention with female survivors of childhood sexual abuse","groupworkinterventionwithfemalesurvivorsofchildhoodsexualabuse","Richter, NL; Snider, E; Gorey, KM","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1997","1997","7","1","","","","53","69","","","","","19","1.06",0,0,0,0,0,0,0,1,2,2,1,2,0,3,0,3,1,1,0,1,1,0,0,0,1,0
"104",104,"BEREAVEMENT GROUPS FOR INNER-CITY CHILDREN","bereavementgroupsforinnercitychildren","SCHILLING, RF; KOH, N; ABRAMOVITZ, R; GILBERT, L","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1992","1992","2","3","","","","405","419","","","","","19","0.83",0,0,0,0,0,0,1,1,2,1,1,2,0,1,0,2,0,2,2,2,1,0,1,0,0,0
"105",105,"THE COPING SKILLS TRAINING-PROGRAM FOR PARENTS OF CHILDREN WITH DEVELOPMENTAL-DISABILITIES - AN EXPERIMENTAL EVALUATION","thecopingskillstrainingprogramforparentsofchildrenwithdevelopmentaldisabilitiesanexperimentalevaluation","GAMMON, EA; ROSE, SD","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1991","1991","1","3","","","","244","256","","10.1177/104973159100100302","","","19","0.79",0,0,0,0,1,0,3,0,1,3,0,0,0,0,1,1,1,2,0,1,1,1,1,1,1,0
"106",106,"Shaping a Science of Social Work","shapingascienceofsocialwork","Brekke, John S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2012","2012","22","5","","","","455","464","","10.1177/1049731512441263","","","18","6.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0
"107",107,"Process-based forgiveness interventions: A meta-analytic review","processbasedforgivenessinterventionsametaanalyticreview","Lundahl, Brad W.; Taylor, Mary Jane; Stevenson, Ryan; Roberts, K. Daniel","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2008","2008","18","5","","","","465","478","","10.1177/1049731507313979","","","18","2.57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,5,5,0
"108",108,"Do social workers make better child welfare workers than non-social workers?","dosocialworkersmakebetterchildwelfareworkersthannonsocialworkers","Perry, RE","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","392","405","","10.1177/1049731505279292","","","18","2.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,0,1,3,0,1,0
"109",109,"Placement stability and the psychosocial well-being of children in foster care","placementstabilityandthepsychosocialwellbeingofchildreninfostercare","Barber, JG; Delfabbro, PH","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2003","2003","13","4","","","","415","431","","10.1177/1049731503253354","","","18","1.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,2,5,2,1,1,0
"110",110,"Examining the effects of meditation techniques on psychosocial functioning","examiningtheeffectsofmeditationtechniquesonpsychosocialfunctioning","Wolf, DB; Abell, N","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2003","2003","13","1","","","","27","42","","10.1177/104973102237471","","","18","1.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,4,0,1,3,2,0,0
"111",111,"The empirical validation of an instrument to predict risk of recidivism among juvenile offenders","theempiricalvalidationofaninstrumenttopredictriskofrecidivismamongjuvenileoffenders","Krysik, J; LeCroy, CW","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2002","2002","12","1","","","","71","81","","","","","18","1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,5,1,1,0,2,1,1,0
